erd;proposal;vote;power
erd1he49gr7knq3hx3c3zuqrq7cny2kxwl0l8vhep7xg9jq2vdzc695qy8ayvm;01;yes;28674609
erd1pfeyztv8x33fye92nupt2h3exl8r0rerh0dk9znk9nhfasg5znlstjuqv8;01;yes;102797946
erd1z85vwrahgyq6lp2yu2hudgcgcrytpp5ykgjz6dq872kcnnzygtus6d3tyf;01;yes;89593197
erd106dj7gq2hvfg6rrptduhdzxat6fhul2x6nnz6r4jd0jgtuughezqnz77t2;01;yes;16791861
erd1sgn9q2er6rfv3e29lns57e6hu6gphfatt3jshkhzj2svljz5s4cqyx0trf;01;blank;3797499
erd1ynf6xdhem8kltp4j0pvk9n5900hnafq8e5psv75jqm4sqwl0384q2t654x;01;yes;724924826
erd1rkzxl38l0ff0zdsw3zjlc2g2l8cucqpp3rg0lhl4yqfv6q7af07svt75k9;01;yes;1275234
erd178qxg3eng85cetlw9235gms5ry38jhel86439nzzkp7z4um4q35s0ark75;01;yes;26173674
erd1xre77qc62kmem0y6j9xdqcrkf9jgkg65cmn7dgu83ev2ztzxu02qn75ttm;01;yes;74292443
erd1hq9vys3xz0nqyhm7utku7can46wrnlz8mjvzah8aqfrrtswmmuws0sgmek;01;yes;303051184
erd1ypre9v0msglq3jaqqhprjuaja3qa2d7v644rqw5er5xrg0gvafrsw406dy;01;yes;100872390
erd186d30wnhnj8xlnyhlhrdn9x8n9qt8t9le56msfdcp2echzm04pgsfqh89x;01;yes;198366038
erd1efgv0h6zxzr7t705sk4pn6mmxzpaergthvvsxhlcdrl6nq9xjuksz4lnva;01;yes;17156208
erd1dyefkrg5g2t6kzrns5c3yj3d79rhyrcps7zzcv5mj7lms6cfqytsahug4y;01;no;1314179
erd16usgduxdcl5ya7xf85mryv9n0qqcwv0ngrxy3rscp0twly7gehvskh9n4q;01;blank;5514221
erd1ccm50avw8vqcyrmwcplthvu8cnjkktkpajgr4prgxn7jpz4ymp2sfz3s4w;01;yes;694160
erd1qurmj5x8vrj3rm3se5hqaz7wa86hgpruu7y37lxve3nfxvqf3k4s5a7jq6;01;yes;7153
erd1tlwkwtrvrlw9rqp2m7pet33jnvc0harzdhpqzxye5kvt9gw823vqk3y2p4;01;yes;7812552
erd1n3c2ql089y35eumljkj9gjyeyr699fw7dm3g4398yc9c00ec60wqc29sfu;01;yes;192878591
erd1m0a29l9nm0k4h9j3g8t6lyrxreyw9gr0l7szld8x4506059srqesnqpjd5;01;yes;46732996
erd18fequcf0qfy6egumny3q9p3phh9acdy8wzhfljn322nt4lz8r70qq27j8z;01;yes;2448088
erd1hktl0s5kac5pxgyzhw9lkm2eyvn5ad6nq6g94zd6484arp22qlhs9usdk4;01;yes;857717484
erd1hdxlrrztakzflsf04maljv7ar3v6gqpdxqj4a5yp8efrr8gm78rqugchf6;01;yes;97167551
erd1mdqfqf292m62cvgkkukwyzm0k8uq0gz2kkvfwxat92glk8t39kqqe63pd9;01;yes;331459008
erd1k54hrfl2m0uq5rj73z8qtrjkw4aayp6ceryv4qj02m7qc89yfc9skgn3e2;01;yes;45250024
erd1gwfcngu2ejheyaxlecwvqf2drwz3hr0r8khm78zwkfx5m3l8h77s7uan9x;01;yes;38479871
erd1kgldzkllyx7cp06ztne5fel4wknr05xf5n9qhqvxmfjqf5x4vtcqy4cky7;01;yes;9140517
erd1sy5ft79daf6x00nu00wzm0q2kjvhy8hwm8aeludzs9jrnfudeu0qst8tls;01;yes;138219898
erd1shtv77env7xuuadp6ldrwsg95knguxwjjmhy75lp7d25lpduezwqenm2d5;01;yes;380150482
erd1kr73yhclyv8gc4rexwtx7uve3k0372tpqurjj33mgwkp8zc7d0wsq8l0ly;01;yes;2673
erd1ndfvencwyrwlyxj3wf9g5s8al6cvxakdma03zqqsxlql7uuea94ql77cs4;01;yes;5843743
erd1ckmyxtzy7dkd2sdx3s4xq49dfcgyd0034fya3llnh2l73xw793nspcsjgj;01;yes;10639159
erd18chat80dxgfzgy9lmquz586hp939smse8p9mdv7u5989wyy522pq8sg8za;01;yes;35994174
erd1f3d843g4zhkmqd67ahdhtm5qx5pv0fppnyl8sdtfmxcxwrd876aq326835;01;yes;115973327
erd1s7prgfghf0kg7a9m596skz0gwqctn87ujeg5c7326scrgmjjxmvse0r7wd;01;yes;2926765
erd1mxk5sqlxdtsqakn09q3vrvrz8erj44477qfvweeg5tvz98rztd2s375zf4;01;yes;102129635
erd15vts0lydj96t04u64effe63myxerqj9r0nruxje5maqyp3f2r66sp9y4wm;01;yes;16457832
erd1pqfwnduuaqty7vpv0s3pxs8s2szuc49ady85ydxz9nhdnc9w73dsp6mesh;01;yes;1982874
erd18fg8nh68lrm6ns0x2jl0lauu7rxyg90uwdxx75ldvhu9x76es49sw9qntp;01;yes;44117164
erd165turfvd888n55uqq66kypwzshm4ftnv2cpemlvpsy56c0028h5sa3klzv;01;yes;198589195
erd1nk09r3lvvg7shvhu73az6ztsq04c6kzg00prctt24y2a2ua2zmws8kg8v3;01;yes;3778015
erd13vr66sdu9zh9cluwenky2uy46hr0tdxy5wq52szvqr8jwpp8tlgqadzm4m;01;blank;949968646
erd1lp0ztkk3nkyj8nedqkfp06gdde5e0qqyac6ezy6eq7jqxzuty4xsh33snm;01;yes;10666900
erd1cccu6wgk0wmdtrl6x5wzktv6d5lpt3eyr8t23nazflxpq2jlfh0qvs8gp7;01;yes;319037876
erd1ywplllv2q6gqjpfuzj03y7wg2ph62n5hucf3gxug2f0k84a6j9xsnqcdn8;01;yes;2240046
erd1tr4vrrk6cpamk6g7ny70ws5xjg5ta7tndmaq44s4pm4zz57xqf2s9heaz5;01;yes;44373654
erd1fxlsmt0h8cuf5urwgfx3mjjfmarxd4m3em7r79dzrx2dcrd5lhhqxnreg6;01;yes;8513417
erd1f3t9205nurg8gtmjg6k2df332a6tywzfk6rc6d7rg3j559m90t2sg5mg3p;01;yes;7735046
erd1m62wxtxf7sr3tsjy3j3qf2ch2g02k9pz3gkjg77e34sdse8rhmqq0pevzz;01;yes;32489745
erd15ch05q2n3600t5ecxgp63yw7fmcqyg48tyak6sa0cyhhvmy0pjuqaanhcc;01;yes;6446747
erd1esx5yezk43q52a8snqucr8azquffnwcrgvpk7mlny9k2emvv889q82ftjw;01;yes;11490573
erd15guau3qlr22ppknn2xa8cdx09r5w7a4dyadq0dppy0whle6fnjcq4r7dq3;01;yes;14906570
erd1hh6j0a4hm03g6e99mhchnhaymj3us4aasx269yeqx030yj6p0x5qv6w5zf;01;yes;3880007
erd1mcpd8rg9n082tdjfr9wkvgd8cvgn0ys6zzq0wpkaev79cx6dfkjs63c99q;01;yes;246763588
erd1vuahn5g6q206vz9rccpjrn2ajdnf0mce9fh22wgs4xfqundunt6qczd42s;01;yes;10217238
erd192j8g9uv6umcfles9gghhnqv2t64ee62sfg7g8m7lwesvypthpwqp0gd8f;01;yes;31732422
erd1kh92jyu43n85jg90f384zcy6y37h9d8ejp7kwtmk9lnul0pkeq8syw6tjr;01;yes;7115896
erd1y54s62cx3s4u2qupecd7gf7y05hj6ruvmmnl50vv0ckk7dk7lfsstclawv;01;yes;31517741
erd14a76js98w4sn4c07fst74znz6lnpc3u8lha0nu7gmvjrnylew7nszppx3t;01;yes;35392
erd1lrs7clh7u8jg5lraj6xg84qmk8ydzq55k5mk86mmwrg5dykyt8vqzv02fg;01;yes;49797659
erd1dr32fsh30ppnmvjj4yknf022ss0x3k7xd0g3j3mprjdca6dlffcsv3ppga;01;yes;1057574
erd1un9uaxy8sza6n7udlqtdm0s9na97cr9e006av033t5g38pxqapfqxdut8e;01;yes;8285403
erd1v8ekdd478n37r73d7uclztpmnwum6c5e2xt9czz7qpt50pp9rfkspur2tc;01;yes;56587078
erd13ntz9wwuu2gj0y0mxlzr4lu3hdree7zadjykfffu5mwmuajmnnrqjnk6zl;01;yes;12610244
erd1mea2g4hqc954s7ctmeqhtxje3knne36ez2flxhf00sfxhg3f69dqrnphl3;01;yes;6590364
erd1a94f7nw3udsydv8at95spaptlk5n2n5pjccajl2pe3ly3q2garescwd7ua;01;yes;2169434
erd1pdls8wc6chxrxane7z2pllzd6r8xpag8l8ndjq4m7300ma2ln76qvh3sh0;01;yes;138816
erd1ut2rfpej0mxgsns2axh9lsa8wqsjr6pjzkny52rhme3pz6vu9g7sherjkn;01;yes;182018293
erd16x4wpzt7ds4g9ey44vappjx2nlpfe008zf8p6jyh38ngedaen77q60kvtc;01;yes;49065774
erd15dnq7emhx0ak3lde639rfssl2scdvglqqdl0zvrdyzsxyqzjtlds6jz54c;01;yes;559505
erd1mcqg34nhgh7jt29lsadl6hz46t5rlgk4rtxz6cecd598ydlnhpgs26f4jc;01;yes;9069376
erd1al002rz6u6gfsz6t5dz2uqwz4z65yanzqdgd5jedva3u9fd3m3wqu4d6ej;01;yes;43397355
erd1fr794sfejcjm2tyf23hvshutc2d5t2gecqtrvnzn6cf2rel6wvsq457nsa;01;yes;8009525
erd14pegccm7a6az7mtrlekukga946j2u8es2v7q3m7jsm9umqewhvxsfl8tr4;01;yes;6337254
erd16wvvqun4nkf7nagpczjggemp2k9hg4gd9dyncn3f5frq98my53yqpwak92;01;yes;17312767
erd14hqf2t96d0wt90zkckmluay7s73zrf37sqwy6krw058ktqxmnpcq54xrux;01;yes;51049746
erd1uv32khhl2r276afpc2zuwfu3qyp4ukgrhu3wf2mu4tcj3edqzclqlntkxx;01;yes;5120367958
erd1gxpughzd7qwrksgy54f0qxw90dfs2d3v89nscqgqsx60y7k4np2s2fp083;01;yes;10978229
erd1xv6k9elcc5hunha5rqh6usknm85xeuu3rhwqs9ftackpyh70t0rsst4nzc;01;yes;3645697
erd18yyqfjg6jcrs8r062djefx7m4h8cz3zu6fsn4vq62tyffgfs3x5spkvd7r;01;yes;4596461
erd1g06hnkmxh92n3f3nmc2003y4nsp4yejwepu70dzqdl6pzv72g7ys46ygp3;01;yes;30972029
erd1p7cumxvw9mg3xp9gemn0vygkruejftjhc63wq486xvj5w7vajfzsec0wmc;01;yes;24250840
erd1f53zzpvd20n3edchvwmquhhnyxchqjumg7nrw9g37g37ps4dcrsq72rqk3;01;yes;9133675
erd14cdhgma7t5rpgwgmj9xq2w9yqhlpgv4reqrpns6rqc6kqwytrlfsu6rxmw;01;yes;994332204
erd1kjgnukyt8her5wcdwf2jnxdpzqshv0vk92rpyj4at8cw6q4mm5dszghjgf;01;yes;2031168
erd1samxy73faj80aaw6hadkr8jzj3rnefeqm97s0sg4deuzzafw9ses03yjdy;01;yes;7249802
erd1lvf7k2qf8jz9n2aldwrgqql8k9tvl7fzj66fpzx4a54lyde8k2hq69zs6a;01;yes;5037562
erd1ruuwuskeksqjappv80mtks8trlc4fpye2rwf7zyakk0h80c2laqqqxt9w8;01;yes;202508589
erd1m6499kkyh8ct9n3qkatx4d0dgu5pn3kvasa5avsfs0g4wj3nja9sp4fll6;01;yes;102850808
erd1cuxz332f8ul4fcvpnn2fhr0nnejfh8xxken6wh0wn9vyzy59hmyqfcsv0l;01;yes;10098018
erd1yl2ezksm0eslu82umq59qvam0tw3tx2676ejyd4r53ggdqeunafsgy3rvp;01;yes;2478644828
erd17vtzvz6kz50y8z5vwys9yuaa4g6wfw5y7ygnhdpdyxtqj9at3x8slqgdh3;01;yes;59978962
erd1yex40j7ey3n6nsfn9k96qjt5qn36f8dg7n9yqcyrx2e4p54phe3s4dg7ra;01;no;38196865
erd12877fnex6uadzh3ddnt2klx5tmnhl292yu7mtr8c39ff9zhdqq9qrlt4wc;01;yes;277831885
erd190lwzppdh2m8wevaxugtzad5lss47ytt6wsym66fgxyeg6psah5qm5ac2q;01;yes;150602134
erd15nvjzhaprp9sgxjs8tpdfc6whxg2fzlas00jn57ypvsurspf9gas7qnfm4;01;yes;1261897827
erd1rzuvkc2xr7u6sanfcgvlcyrseac59gkqueyk2zkd4mszfltgmr8quv70kz;01;yes;21633677
erd1je4enzrjrggr3gtazv6kxde4ldnd7qlx6v5488jgu0f0kwa6u42sptn2ss;01;yes;84442263
erd1unf85wc5wz3960ls4r2628rdqac7aa84v8kj2pjtqjp40k303hhq4pjzjr;01;yes;63307524
erd1dhx25t2y8atnlwklwtxyhpl779h748e9j6zk67pulmrtgmukwxnsp726ud;01;yes;4000
erd1afcu9gvsz7cqftqzpl62y58hqa0kludj2sde7y9wej2t8uwamnys8u4hd8;01;yes;9482105
erd172xmfr6j7kket4vtaz28ertzspzl04wlpvvxg62p0ar57dlp5aeqvq9skk;01;yes;278530298
erd1tlquap2yy0y4dgchz2ns5hd3wzamdyfxjp62q3z5f59z23ecf3qq24hxa4;01;yes;83390957
erd16x309mk2es4dt3z9zymupchu6lt0hxswuny4ms4ywden9tame7uqnz8wss;01;yes;2056139
erd1tfvgyg9xkn28n2ps7xedyvp5j2ktls4p532cuxyqcavchysnvrlqezdhtj;01;yes;51522936
erd160uurhgldy9sahalzwuay2qgqgu3rf20046tzejs4dy4dh8f4qpqu62v5r;01;yes;2265110
erd1hk9v3plr35pvarwxw9hq8gyy0c7zlmmz2fydp489rln38d56geeqppnqz6;01;yes;161931469
erd1q29dqr7u0uxhqfjlxuq0v5hrx4hqncl8l3t2k66hy576p4ewxszs74e55u;01;blank;346230292
erd1wka0sfva0vckcl3nlqjctgl8cxtrf7qnrgqyxce49nqpd4u6qz7qw54mkq;01;yes;3059477
erd1r7d33ly0ufnzn99d0q22jvudtllnlng4yx0k0lkqkudnfrdckqaqj0kl8g;01;yes;210849
erd1sywq0nt2xywgw6c64zwt20zlnrsxv8evtk5eh9zhxk8wud687dds3ew7f0;01;yes;25599492
erd1s672zf4nnld2a4uh4mm0jmw7t899hzrytgpj6kat8ytnaeah0pfqqjza0y;01;yes;212403444
erd10k5x5tqzc8zj65qvh7hzs5um6rg8naqz5eevwwwt0u99sqmk4xhqf9agkt;01;yes;3342825
erd1h2fd9832ddgxylvgzr35zcdjckhhck573sej4xcfnms8wmd6ag0q0rzp5l;01;yes;11868698
erd1a4ugk02jcuegs8h7tyam9ztrz84eavkqnmtzetczz0m7wrml6jtszlc88r;01;yes;1368660
erd1h2j5mn8c9vf8me3s955pjc7hl9efmxx6j2uydr3zfh07t6tdl7fsmh79fz;01;yes;3806519
erd1hrdm92kmr069un6gfygugee7r29lslvkyw8gwua34ud9vvqaupuqwykj4f;01;yes;3000780
erd1yl303ezmf446k8gj5aaw7zst76dz06rp8enyfdd8gepwdw2492aqjfu6gm;01;yes;23823940
erd1k9s5gchq088cqtxw53espd0esg25dqfh6l0f4902n3txwfqnlj8qa5ud3a;01;yes;709271
erd1fe30p9aqjdt7x06wnchqfkmzcxyve942w7upsje4slm2r5nw3juqrj66wg;01;yes;656207474
erd1h2fd9832ddgxylvgzr35zcdjckhhck573sej4xcfnms8wmd6ag0q0rzp5l;01;yes;11868698
erd1dys2fem9lza9pqy0h3hrrqav0h90wlzuf97cm8fukf0seh0ftkqszktr2r;01;yes;20685396
erd1v7mj05z8nq4gsls7x5xal3lhdp926kztxg22aqme5p34ttpuct0sm6dqyj;01;yes;21125456
erd18609whcu445a74m4vldtatdksauu0ks6hqdz3mvqmy50rlklnmgsd8lytx;01;yes;57540592
erd1mn8zlst2drfy4svv9v0euw8nd62np78smz6e5lvrpm2gtghjseusaes06q;01;yes;695206756
erd15994uhsm3qdl2p4krx6wu682vnjrqw5derwzspz9u0ey9exuceas22ry2g;01;yes;4066091
erd1f2m6vejxeyhpr2t48txf9zsfv372ueqsp59us3kmfpswfnac9kasty44tr;01;yes;50000000
erd1k74lautvfe0dz24vw26rexl5cmpa7tqfpyhfek06wtp2npwznymqwjw2zc;01;yes;739591
erd1vqa6dp5qc5e0gapxg906cpgxnnc2y2zzrv6vjae4nkj3nkr6ch3qdnsjt0;01;yes;50608407
erd1qz9sfs7f9nfg5h0rf3l058ll6qm05tc2r334sk75h9ug0u5f8n6sha2zsk;01;yes;14271310
erd1m5k7vnlmpw6klywkqme40u6csry4d7fz859n5w7drlalyxvx7qxq380zkz;01;yes;18539824
erd145yzt30epqsg883r3yah3ukrpp28fwzexfrtp8r69gd2hxqs29sqprsq27;01;yes;786624
erd1jvxpers87qvmc2pl52vwf7af8z0pnn2cv0f3nucutam297fvqxdsphv4aq;01;yes;2615927
erd13fewdg5ywkwhy2vvv7w6h6u2h0dmmvssxl0ca353gv3uglgt47lq8gx39x;01;yes;6205094
erd1ampfm6l7gvmx897n9cdff6rnx4984lx5ka02sfew3v74vvdtufls7ftguw;01;yes;11310301
erd104savw7a5ptzprsapzwcwppx4rx56gu3dwkmn6su7qwtpl9wqqgsduedn6;01;no;422625576
erd1hy68xmnvl6avvanpdh2eayf3yda7pn9fkvr5lusd6n9zualzglrqjgad30;01;yes;3609229
erd1c0hs9wg0hnq7sdlrya6uuxtrrkz4hjnx3fp8ncshwh5jrfwx7hdsjy72xr;01;yes;181834910
erd1stn239dnjqqzmh4lupgft8sz2aqhw9d2mg7m37v500clhd4gkhys4tyqs4;01;yes;76464736
erd1zxl564dnmna5jy6p3strr7u34m2mm22cxl6dv5g7uv0wqwx4048s80k8yt;01;blank;10528
erd182q4h4csjx4pul3g0dlpgdklt2yzka5dav8dcy4yr6874r0l2szqy87dcx;01;yes;4238169909
erd1a4nfx2qfx8czzdmpvfcnszscvpl2x59z5rw9kh8yf9ajpyyl0e8qdmr79x;01;no;86688937
erd1hljpt6cym9htp7elfm9x60ytntexh9w4weaxxdsj3y69ughg8xas23833e;01;yes;7572486
erd1zjuaq3yc5q37kf0r0wmusgvm4zuh5hm2l0cyew0d4vt4lqec339syvjx5h;01;yes;3306463
erd1rrhae4jtrl4nq7tjglamn2maqhc8pcjnqedry7yrqgk0f3vhuqtqunpvzp;01;yes;165485174
erd1j45upm6w2xfjvvnkuqd7vxdmc9c93vrrnsxqech2swkzmu5ftezqqkfgqr;01;yes;117832043
erd1qes8ef0zep8ma67m9pev204fazhmdkaxp8rjms3nkd6x9z7k8deqavrrvz;01;yes;118571568
erd1426s5eznfu3dk8z0zank58aalp5sn2z8fxv83wsuueuxrqnlf9wqzhaajk;01;yes;71521405
erd12ttrt9fvmaf0exqpt9xj54nz3zfur4zx7cqmatxyxhff59g8m76qszcwfx;01;yes;59141599
erd1krtz7m4nk0y0nufaphmdu6k9r64z83hwrzwpsvq68xf4gh4frzkqeu579q;01;yes;187901353
erd1za5ucafvww43ne6kacth309dgevfp4ejkjfllqvwagjwa8tp0lrqm82g65;01;yes;2543608
erd10t86rsk3rzaap7gqkcgp930d24rw8wusx8e6z4ncfgqxqp3s29ss4fvkz6;01;yes;400068294
erd1l8v8eye5yh7pq6y5vz0cdghlqn98txndc0a0hwuv4ztajftjtvmsxqqnja;01;yes;23599448
erd1f2sqvclnf2sqm5ejlwqc04kpkwe0rysf3ewqadl9uf2wal8s98nq0mflch;01;yes;40140289
erd1r8ktxe5z723u5ps4rc203n8xajk03ag5fp5xyklf0c2qhc62k6ksuvsuz4;01;yes;21185768
erd1vqpvd5hvzpsgrqz5chvgq42j33x3pm5pw6j63uznar4djrpqm6msjuu0p6;01;yes;10
erd12q9awd6w6uqueypvlzvruq52tcwc8ydrex45n2902jwk46kz3r0s3l8ycu;01;yes;9706073
erd1duqfc0a8mk38wp5xwchsa6qg3gaxa5fre90k655uweptmhkwzv9qdwckr6;01;yes;89577219
erd1auwry6fjlzykfj8p6fclnc2wmapuq9eptxmkq7xlkv5h7qsp772q0hmyug;01;yes;412918401
erd1gd6zh0phy7w00yhyr5ntuum66zlhlumzhm5u36hyd5qwz0dnmy7qkty4f0;01;yes;163555093
erd1dcznhh8x9tr9msq6mqu7wm8mlv69rvdht7l8xr865zjcjumuh7fq2755a3;01;yes;1891750
erd1a3fq6ddzmk2f7xh2lnahe3zj0hy03tsjez9v3843t5ytudtq7lkqa739wl;01;yes;6827957
erd15eqc8g5aanjqzx0k9272sacqjvekmjvae705d9cvl0tsklclfu3scs4w3x;01;yes;51374211
erd1z7ptd8md5a7ac3wjmw044x8gs402xstjkvvlt2z2nh4l46eutsyq3v9qw4;01;yes;2553129
erd1sevd6vydjvfh3hjjtt0lmpamdxckxgw9lyx6r8d70mw55ynpznqqekav0z;01;yes;113000373
erd1x7zd6wnsnr78spxenuw0cm0rrxdgyp7eealw4sjwsenmmhzkelzqyvynwy;01;yes;15581909
erd1h6967w9csy9pctsnjfd0m9uc84phsuhu0vhcgz7vykw32tgl4ruqxrykvj;01;no;3213494
erd1u3lvnlc2t8qj7lqwp0smuzqtljuee247ldu6mwvyhyrc3avcxlksvnttk2;01;yes;654950859
erd1kz6lfdlyw85jts504w555gvp098nepf2y26j9k2pm8yfw9z7km4sw0dwe9;01;yes;1052184
erd1zarnzw56cm4wnh294kapw85q0jly98jsag7pcqh8qntk3va97xvqez2y9y;01;yes;50000000
erd1ewt7kvsuuqp340gfuasv0979hvt40x6qyemvvp9p2w62mvl2wj9sgn6nkv;01;no;122783678
erd1kexlex9kempm9q7hd0y9svhkfcd3kz29tr7t0g4yvvqeur8exsgs9zxjtr;01;yes;991772140
erd1l4vx8tn06a56zl667ppxtt2khxygk340qec240v4ru6dlac4d8aq0flj7c;01;yes;207376546
erd1tn5rl7vf27dlpq66ca7auazyz695m3sup6l3qxpze6crj4kaychqs0mvf7;01;yes;564776173
erd1h7f8zpe8pfnf5t57q0darjahgutj9kpxe2444z5c9u2va86lqh2se45j76;01;yes;68156134
erd13mw3s9e8xzwt2whkadtsg7kcz34vrejnl2g4knn3ehg7qyu8pnms5q3cne;01;no;13542463
erd14wk5mcxvpcrme3750wr8pezngwghk22806j059g6frwn2kv3nvcszxrc2n;01;yes;7830921
erd1cud7t4t3gvp0zd02j5n7tquqsrpnxy8jh9xtgzsqlzg8mjhpjusq6vwsv0;01;yes;49799656
erd1anzjxvkdmvj8gn7q5dphc0ug266xjsxa0kscy8r27hfnm3h9dxasp6996x;01;yes;23756374
erd10u22xk6wpl3q76lqqa30fjpnv9uhqg0l2yx07yln80hsdc8g7g9swp3wmt;01;yes;413268040
erd1c4vvp2367aal4387tzf8q4l8swr9zy05udsntlwzdfex9t9zhskssz0zf6;01;yes;47016624
erd1auemxgczj5tmkua404kvxh4fpvcsf0yqz6gljp9lz77q59aqcfvsamzqsa;01;yes;35486921
erd1277pcurj6scvfg3xfc2fq6gt973f3uy62lr9tqayearxfhcqlaas30p73v;01;yes;10211606
erd1sqazspjlr3p7vjj7uz3su6pprf4lsqzrulg9jgymv60njdxp8s0svczkez;01;yes;195529890
erd1sx35wywm9a7mdvesc7m76fz67nkwn4lnx95mgnpl4xrfelslpggsdmv7ty;01;yes;78160
erd19cfsrtrnuxl8akwmdh93j3p9zxdjddxq9pcxmq8d8uupkl75d27sgfjj8e;01;yes;164715551
erd1q2zpcn6zg54fk9rtz3wm354z8vtyf5yvwh2k360khlmq36q3709qrhgw9d;01;yes;62611900
erd1s8aqqlny3r64mvy43a0ycedr2m7hry4f7hjvuucd5vadaknf6wys923q7v;01;no;2115442681
erd1z6xelpfj4q8v84909gyxrwpt8rlqnmesxexax7ykz6p6kn80at9s2vxw89;01;yes;1320709
erd13z85jtjx7el9mjjn9nhcx0pw4jnzmyn0s3uwch4l7t226xxv4vcsq5h22d;01;yes;1430521966
erd1w3609qtuhrnrtaqhdqqyurwzldald3lnxwukqq4p3e6l78xxfhxqa2sq6y;01;yes;91088398
erd1u9l0ktgv2px9tx3q9l85g9v8my73ln8emagps5e8ldt24f05kycspwsyq3;01;yes;31277251
erd1na8u0m343avhysk70n9new7tzrywrpcgyxnrgp7kerf0xytttg0q36rhgs;01;yes;224135217
erd1ndj47anajfs0ymh3qwummq2kceuresqanylqmnums9rjpv0fvsdsldq3kx;01;yes;4789451
erd1g8v69e74mf80e0mrp5phllgx2ys5u9f4enyu2s8ykfs4p8ae8r2q7gfdr7;01;yes;1184521
erd1v49n4rv9d6hh4sp67ztzhewvxcg99quycwa6uck6xge2t6qwd2jscjf7wj;01;yes;14756715
erd1rur9dgda03daw4ecdhe4uqmehcj6emx775hz4jur9pem6zh8hglsryhnvw;01;yes;38035683
erd1zja88gv2ef8tgr5y9vx8jvndht4z9e63r00l3ky3tp8fln4zgrvshl7xmj;01;yes;86210147
erd1m3lvujzwwdsannmahexusva3plqkvl078z4yt895tysercm9rseq6v5c9c;01;yes;1880261
erd19s5cz22ccf3aay9g8lfx4q2nyha88gkumvvx8wgar9aj6zvxjxfsglyjg2;01;no;669808320
erd1yvvrnfa8gq07qq5g2d7hzptzf4we3k0kktpfafv7zcxrsnl2w8mqrg6wsq;01;no;463923102
erd1jdmue973rnfq47lcym492s825429pucyp5rn4tlz0qj6k9ny8lkqvhg0vr;01;yes;2200035
erd176wszxakltyun5j7vcgf2fjdc3ketwjjxnalepyf5scfxe6f9xwsjygp8h;01;no;886244
erd1u5nzdss39qjyt0e02uvr8s0nrn0g8exs7t8n4v65t23zne0qdmqqa55ypp;01;yes;123258984
erd1naqfm880gsq30z0ch5an7egfrjchvkyskm27khyqrrrmue6cspuqcsqmuc;01;no;32098591
erd1r9he4yzev6jcpq3hskwlaehshsw2wjwq2ukx8nywksrly2k25ats7g9n34;01;no;35706253
erd1p3y4a4553asyluu6z7zu5gdcz96d60l55zy0uy5yhczany336req9l6sjf;01;yes;2180433
erd19kkpqr8tyqs776p6tzl50f2q98pxh9pmenjkng35pt0mhjql9nwqd3pz8l;01;no;9707044
erd1wzjdu6c3a8kmedpxjul7tut7nxra2p6vnq4p5taj30kjr7t3cleswfskcq;01;yes;1693305
erd1999mn8gemjq5ptq9e46ttgwurktdzr6gvaq4hz3gsvd07nmctxjslz8hwq;01;yes;16967832
erd12fcu6kzyyax2w02swj7j4q5xyeqdh4pjgmlesmwdkr2lrrvdyc4q8d2udn;01;yes;81541389
erd1kmus364v396l3a0cxhk4sexq7nv2qww3rfdc4czp2dtcy2tngl5sq6h3l3;01;yes;47745605
erd1c0l3zje2ky283yqhqfvvpe9gpnjwfndc7ud3kzc0hsct2jyya6hsmandlz;01;yes;83837
erd1tzssdwk4y26t6eq9763g8naz2nnp6sk4rqsf7dc8rqx4dm5c77rqexkqqk;01;yes;48413174
erd17npwv3ug0l4ez4zr2r6nqzpxhpcfjj2ea8rej5gtny499sntfkcqrajhfd;01;yes;65254577
erd1w8cxg6yd93p5ljguej5h5tfanp3pn99p0lp0c7laj2fsfn4zl9wqnptdse;01;yes;5220150
erd1guu5l7d4y0g7j76kyhxsl7kqfv9wrxpmdzcst922kr9j8k7qvm6sf0d9zq;01;yes;330000000
erd1tz6xkjhznh78npz9vmej0tnq9eugsfz6w94rl35sv0yuahzyx5tsggx827;01;yes;2352992
erd1d5zzxsv5tahv6lq99465w0rqxgteucxz6n63qfles9uytq7cwmqq2d2l4y;01;yes;22503544
erd1sqs0pu9x8u08tx99j5hj3mevmnagzt8caxq932qgeqwfrrl9hzts3nx9rv;01;yes;8126606
erd1ln42z8cqh9xf3sqgcqlw8srqxrkhum3df47u96wj6gapdmgtezwqlquzxm;01;yes;17409177
erd1xsstamap7xc6tpky3v66xlkpyvt3udjs7rqw5fsq8t9f27tptyqqqt2sl7;01;yes;6832146
erd1hdyu4ytjw8yttqhw4lnu605yaaz2ep5n0yzyc4qn5k9krw78xs9qgnyfqp;01;yes;128240060
erd1q06lytfsuah7kr0y7yjnrtzy8swglh87rvnme60dddr7lrcnnu5sta5yrz;01;yes;2801687
erd17rh6lvs3x6z3nu8fruf3jm8qjdfy9y8z8pcpcklhze8h7cag6m2snpym33;01;yes;18201970
erd1wt6qq5fseyyy3tdzdy9z0sj7mcguafgwzw2n982vur5p2d25u79sxaz3rs;01;no;52138
erd1xyh05dpnagjqyk0vaudrhl9a4cf8wglfct3zw6sdgxchstz56qhqx2d8nm;01;no;39802603
